year,state,employer,salary_median,rate_year,rate_state,rate_employer,rate
2019,CA,fortinet,120000,2019,CA,fortinet,0.9365079365079365
2017,TX,texas am,72504,2017,TX,texas am,0.9833333333333333
2017,CA,western,108000,2017,CA,western,1.0
2017,CA,samsung research,105000,2017,CA,samsung research,0.9672131147540983
2016,MI,htc,76000,2016,MI,htc,0.9354838709677419
2016,CA,synopsys,104694,2016,CA,synopsys,1.0
2015,CA,applied materials,99699,2015,CA,applied materials,1.0
2014,CA,cal,95000,2014,CA,cal,0.9666666666666667
2019,CA,autodesk,162292,2019,CA,autodesk,0.9206349206349206
2014,NJ,ntt,91104,2014,NJ,ntt,0.8405797101449275
2019,NJ,audible,130000,2019,NJ,audible,0.9830508474576272
2014,MI,techno,89000,2014,MI,techno,0.9354838709677419
2016,CA,expedia,93480,2016,CA,expedia,1.0
2019,UT,of utah,79000,2019,UT,of utah,1.0
2017,CA,now,102107,2017,CA,now,1.0
2016,MA,avco,70000,2016,MA,avco,0.7916666666666666
2018,CA,lam research,100000,2018,CA,lam research,0.9827586206896551
2019,GA,home depot product authority,70000,2019,GA,home depot product authority,0.95
2014,CA,xoriant,110000,2014,CA,xoriant,0.9193548387096774
2018,TX,texas am,58614,2018,TX,texas am,0.9661016949152542
2017,TX,texas instruments,105000,2017,TX,texas instruments,1.0
2017,VA,oracle,108576,2017,VA,oracle,0.9655172413793104
2014,UT,of utah,70000,2014,UT,of utah,1.0
2019,MA,analog devices,97000,2019,MA,analog devices,0.9824561403508771
2014,NJ,larsen  toubro,69984,2014,NJ,larsen  toubro,0.9180327868852459
2015,GA,argha,60000,2015,GA,argha,1.0
2016,TX,dell products,106080,2016,TX,dell products,1.0
2018,WA,a2z development center,120000,2018,WA,a2z development center,1.0
2019,MA,avco,84698,2019,MA,avco,0.873015873015873
2014,TX,intelli,64418,2014,TX,intelli,0.9821428571428571
2017,UT,of utah,89964,2017,UT,of utah,1.0
2016,TX,microinfo,60000,2016,TX,microinfo,0.9649122807017544
2015,CA,synopsys,99699,2015,CA,synopsys,1.0
2016,CA,cadence design,100277,2016,CA,cadence design,0.9821428571428571
2018,PA,ansys,62462,2018,PA,ansys,1.0
2019,CA,persistent,103064,2019,CA,persistent,0.6707317073170732
2015,MA,colorate,66000,2015,MA,colorate,0.9166666666666666
2014,GA,airwatch,88941,2014,GA,airwatch,0.9818181818181818
2018,IN,indiana,64000,2018,IN,indiana,0.9473684210526315
2012,CA,qualcomm atheros,87607,2012,CA,qualcomm atheros,1.0
2015,CT,gss  ct,63190,2015,CT,gss  ct,0.9814814814814815
2016,MA,ventois,72000,2016,MA,ventois,0.9137931034482759
2019,VA,teksky,93933,2019,VA,teksky,0.9137931034482759
2015,TX,freescale semiconductor,65600,2015,TX,freescale semiconductor,1.0
2019,NJ,adroit,74443,2019,NJ,adroit,0.8548387096774194
2016,CA,applied materials,118830,2016,CA,applied materials,0.9814814814814815
2014,MN,optum,79602,2014,MN,optum,0.9636363636363636
2019,CA,snap,82243,2019,CA,snap,0.9454545454545454
2019,CT,aetna,90460,2019,CT,aetna,0.896551724137931
2017,CA,ye,125000,2017,CA,ye,1.0
2014,TX,dell,97500,2014,TX,dell,0.8813559322033898
2013,CA,advanced micro devices,84802,2013,CA,advanced micro devices,1.0
2018,OH,cleveland clinic foundation,73000,2018,OH,cleveland clinic foundation,0.7222222222222222
2019,CA,sony interactive,120000,2019,CA,sony interactive,0.9622641509433962
2019,CA,nio,135000,2019,CA,nio,0.9807692307692307
2019,WA,nordstrom,74048,2019,WA,nordstrom,1.0
2016,CA,symantec,100000,2016,CA,symantec,0.9807692307692307
2016,CA,cloudwick,79498,2016,CA,cloudwick,0.9622641509433962
2017,WA,battelle memorial institute,88380,2017,WA,battelle memorial institute,0.9807692307692307
2017,MA,akamai,90000,2017,MA,akamai,1.0
2013,CA,tibco,87818,2013,CA,tibco,1.0
2017,NM,benefitalign,50000,2017,NM,benefitalign,0.8064516129032258
2017,MO,amdocs,108050,2017,MO,amdocs,0.9803921568627451
2015,CA,juniper,89686,2015,CA,juniper,0.9803921568627451
2019,MA,trustees of boston,68580,2019,MA,trustees of boston,0.9433962264150944
2019,CA,veritas,120000,2019,CA,veritas,0.9259259259259259
2014,CA,qualcomm atheros,91531,2014,CA,qualcomm atheros,1.0
2016,GA,argha,67000,2016,GA,argha,0.98
2016,OH,dizer corp,60000,2016,OH,dizer corp,0.9245283018867925
2015,NJ,ntt,91562,2015,NJ,ntt,0.8448275862068966
2019,PA,carnegie mellon,77000,2019,PA,carnegie mellon,0.98
2019,MI,hcl,81000,2019,MI,hcl,0.5568181818181818
2019,NY,montefiore medical center,72000,2019,NY,montefiore medical center,1.0
2015,CA,samsung research,125000,2015,CA,samsung research,1.0
2019,PA,ansys,74963,2019,PA,ansys,0.98
2016,FL,citrix,85000,2016,FL,citrix,1.0
2019,OK,paycom payroll,80000,2019,OK,paycom payroll,1.0
2017,IL,yash,74568,2017,IL,yash,0.9074074074074074
2014,CA,riverbed,132000,2014,CA,riverbed,1.0
2019,TX,hp,80625,2019,TX,hp,0.7741935483870968
2019,NC,red hat,85426,2019,NC,red hat,0.96
2015,TX,hewlettpackard,79747,2015,TX,hewlettpackard,1.0
2019,TX,vyzer,90000,2019,TX,vyzer,0.48484848484848486
2015,CA,uber,114400,2015,CA,uber,0.9795918367346939
2016,CA,logic,94037,2016,CA,logic,0.9795918367346939
2016,NJ,polaris,70221,2016,NJ,polaris,0.9795918367346939
2015,OH,slk,68376,2015,OH,slk,1.0
2016,OH,case western reserve,38500,2016,OH,case western reserve,0.9795918367346939
2014,CA,synopsys,98166,2014,CA,synopsys,1.0
2019,CA,gm cruise,121077,2019,CA,gm cruise,0.96
2015,CA,twitter,130000,2015,CA,twitter,0.9791666666666666
2016,NJ,it,64000,2016,NJ,it,0.8703703703703703
2016,MI,hcl,63280,2016,MI,hcl,0.8703703703703703
2015,FL,ible,60000,2015,FL,ible,0.9038461538461539
2016,IL,uchicago argonne,93636,2016,IL,uchicago argonne,0.9791666666666666
2015,IL,on,85000,2015,IL,on,1.0
2018,NJ,jetcom,105000,2018,NJ,jetcom,1.0
2017,FL,citrix,85000,2017,FL,citrix,0.9591836734693877
2017,CA,srs,110864,2017,CA,srs,0.9791666666666666
2015,MA,akamai,77600,2015,MA,akamai,1.0
2014,TX,texas instruments,115000,2014,TX,texas instruments,1.0
2017,CA,airbnb,125000,2017,CA,airbnb,1.0
2018,CA,cadence design,113408,2018,CA,cadence design,0.9791666666666666
2015,TX,dell products,105000,2015,TX,dell products,1.0
2014,WA,azimetry,81432,2014,WA,azimetry,0.9787234042553191
2014,MA,eclinicalworks,81500,2014,MA,eclinicalworks,1.0
2019,NJ,diaspark,75130,2019,NJ,diaspark,0.9787234042553191
2019,CA,xilinx,195000,2019,CA,xilinx,0.9787234042553191
2017,CA,qualcomm atheros,99367,2017,CA,qualcomm atheros,0.92
2016,TX,delta,60000,2016,TX,delta,0.9583333333333334
2019,IL,synapsis,69888,2019,IL,synapsis,0.7540983606557377
2018,CT,aetna,91440,2018,CT,aetna,0.9787234042553191
2016,MI,altair productdesign,74980,2016,MI,altair productdesign,0.9387755102040817
2016,MA,trustees of boston,70500,2016,MA,trustees of boston,1.0
2019,NJ,i5 tech,93746,2019,NJ,i5 tech,0.696969696969697
2015,WA,azimetry,60000,2015,WA,azimetry,0.9375
2019,MI,epitec,90000,2019,MI,epitec,0.5625
2017,CA,marvell semiconductor,102107,2017,CA,marvell semiconductor,0.9574468085106383
2017,MA,wayfair,68390,2017,MA,wayfair,1.0
2018,IL,abbvie,153000,2018,IL,abbvie,0.9375
2015,MA,trustees of boston,73000,2015,MA,trustees of boston,0.9782608695652174
2014,CA,uber,100006,2014,CA,uber,0.9782608695652174
2015,NJ,alcatellucent,105000,2015,NJ,alcatellucent,1.0
2016,MA,eclinicalworks,69200,2016,MA,eclinicalworks,0.9782608695652174
2018,MA,analysis,90000,2018,MA,analysis,0.9782608695652174
2016,GA,airwatch,76125,2016,GA,airwatch,1.0
2017,MI,tata,65000,2017,MI,tata,0.8627450980392157
2014,CA,agreeya,67870,2014,CA,agreeya,1.0
2015,MO,amdocs,83970,2015,MO,amdocs,0.9777777777777777
2018,CA,synopsys,122273,2018,CA,synopsys,0.9565217391304348
2016,NJ,satin,68000,2016,NJ,satin,0.9777777777777777
2017,NY,weill cornell medical college,83150,2017,NY,weill cornell medical college,0.9565217391304348
2014,MI,vision,60000,2014,MI,vision,0.8627450980392157
2019,IL,on,97800,2019,IL,on,0.8979591836734694
2019,NY,we work management,130000,2019,NY,we work management,0.88
2018,CA,airbnb,160058,2018,CA,airbnb,1.0
2016,TX,texas instruments,97008,2016,TX,texas instruments,1.0
2015,NJ,logic planet,62000,2015,NJ,logic planet,0.9361702127659575
2018,NJ,3i,93000,2018,NJ,3i,0.6567164179104478
2015,MI,altair productdesign,77160,2015,MI,altair productdesign,1.0
2017,TX,indeed,90000,2017,TX,indeed,0.88
2017,MI,hcl,67600,2017,MI,hcl,1.0
2016,NJ,orion  integrators,90000,2016,NJ,orion  integrators,0.9148936170212766
2017,CA,autodesk,98987,2017,CA,autodesk,0.9772727272727273
2019,CA,wells fargo bank na,125112,2019,CA,wells fargo bank na,0.9772727272727273
2016,FL,of miami,79115,2016,FL,of miami,0.9772727272727273
2019,CA,dropbox,163134,2019,CA,dropbox,0.9347826086956522
2015,TX,microinfo,64418,2015,TX,microinfo,0.9148936170212766
2015,NY,barclays  corp,130000,2015,NY,barclays  corp,0.9772727272727273
2015,MN,medtronic,88400,2015,MN,medtronic,1.0
2017,IL,marvell tech,70000,2017,IL,marvell tech,0.7678571428571429
2018,NY,weill cornell medical college,80662,2018,NY,weill cornell medical college,1.0
2019,PA,ness,69800,2019,PA,ness,0.8113207547169812
2016,CA,snapchat,69410,2016,CA,snapchat,1.0
2016,OH,integration,65000,2016,OH,integration,0.9148936170212766
2017,TX,yana,65000,2017,TX,yana,1.0
2017,MI,dehi,70304,2017,MI,dehi,1.0
2016,NJ,technumen,64000,2016,NJ,technumen,0.9148936170212766
2015,OH,erp analysts,62421,2015,OH,erp analysts,0.9772727272727273
2018,MA,analog devices,117000,2018,MA,analog devices,1.0
2019,TX,fpt  corp,77189,2019,TX,fpt  corp,0.8431372549019608
2017,CA,klatencor,112000,2017,CA,klatencor,0.8431372549019608
2019,CA,california creative,97480,2019,CA,california creative,0.7288135593220338
2019,VA,vista applied,93950,2019,VA,vista applied,0.8269230769230769
2014,TX,dell products,88995,2014,TX,dell products,1.0
2019,TX,ericsson,92000,2019,TX,ericsson,0.9555555555555556
2019,MI,tata,70000,2019,MI,tata,0.7543859649122807
2019,CA,informatica,121077,2019,CA,informatica,0.9347826086956522
2018,WA,tmobile,116600,2018,WA,tmobile,0.875
2018,MD,inovalon,78000,2018,MD,inovalon,0.8235294117647058
2018,MA,randstad,80000,2018,MA,randstad,0.9130434782608695
2017,NJ,synechron,82805,2017,NJ,synechron,0.9545454545454546
2018,CA,ust,94120,2018,CA,ust,0.42857142857142855
2019,TX,optum,93538,2019,TX,optum,0.8936170212765957
2019,FL,magic leap,85000,2019,FL,magic leap,0.8936170212765957
2016,NJ,aci,90000,2016,NJ,aci,1.0
2018,NJ,source,93000,2018,NJ,source,0.7
2015,TX,texas instruments,93500,2015,TX,texas instruments,1.0
2015,PA,epam,65000,2015,PA,epam,1.0
2019,CA,illumina,65000,2019,CA,illumina,0.9130434782608695
2014,NE,prokarma,90000,2014,NE,prokarma,0.8936170212765957
2015,MA,ventois,72000,2015,MA,ventois,0.9130434782608695
2014,TX,yash  lujan,85000,2014,TX,yash  lujan,0.6268656716417911
2019,TX,texas instruments,124479,2019,TX,texas instruments,0.8936170212765957
2014,GA,essential,70000,2014,GA,essential,0.7321428571428571
2015,NJ,merrill lynch,87000,2015,NJ,merrill lynch,1.0
2014,MA,akamai,77600,2014,MA,akamai,1.0
2017,CT,factset research,90000,2017,CT,factset research,0.9761904761904762
2018,MA,ventois,72000,2018,MA,ventois,0.5125
2019,VA,capital one national association,76000,2019,VA,capital one national association,0.8723404255319149
2017,IL,uchicago argonne,96720,2017,IL,uchicago argonne,1.0
2014,VA,capital one,77700,2014,VA,capital one,1.0
2016,TX,cigniti,71000,2016,TX,cigniti,1.0
2016,CT,gss  ct,66664,2016,CT,gss  ct,0.8723404255319149
2019,NH,kanap,83990,2019,NH,kanap,0.8913043478260869
2016,CA,marvell semiconductor,86175,2016,CA,marvell semiconductor,1.0
2014,TX,tts,67000,2014,TX,tts,1.0
2018,TX,texas instruments,113000,2018,TX,texas instruments,1.0
2016,IL,neo prism,67000,2016,IL,neo prism,0.8723404255319149
2017,NY,barclays  corp,135000,2017,NY,barclays  corp,0.9761904761904762
2019,IL,egen,89440,2019,IL,egen,0.5540540540540541
2016,NJ,brillio,80000,2016,NJ,brillio,0.9534883720930233
2019,OR,mentor graphics,91874,2019,OR,mentor graphics,0.8541666666666666
2018,IL,caterpillar,88000,2018,IL,caterpillar,0.9318181818181818
2015,ID,micron,74813,2015,ID,micron,1.0
2016,CA,advanced micro devices,109524,2016,CA,advanced micro devices,1.0
2015,CA,appdynamics,130000,2015,CA,appdynamics,0.975609756097561
2018,TX,indeed,102274,2018,TX,indeed,0.9090909090909091
2017,KS,sprint,80000,2017,KS,sprint,1.0
2019,WA,amazon,131580,2019,WA,amazon,0.975609756097561
2015,CA,logic,74400,2015,CA,logic,1.0
2017,CA,amgen,63860,2017,CA,amgen,0.975609756097561
2016,NJ,diaspark,63877,2016,NJ,diaspark,1.0
2019,CA,genentech,137259,2019,CA,genentech,0.9523809523809523
2014,CA,edge,75200,2014,CA,edge,0.851063829787234
2019,TX,neutronit,94000,2019,TX,neutronit,0.7692307692307693
2016,NY,weill cornell medical college,97000,2016,NY,weill cornell medical college,1.0
2019,TX,mythri,77189,2019,TX,mythri,0.6060606060606061
2014,NJ,trisync,70000,2014,NJ,trisync,0.9523809523809523
2019,CA,didi research,89773,2019,CA,didi research,0.975609756097561
2018,MO,charter,75000,2018,MO,charter,0.9523809523809523
2016,TX,mythri,76107,2016,TX,mythri,0.9090909090909091
2016,MN,medtronic,77000,2016,MN,medtronic,1.0
2014,TX,microinfo,75000,2014,TX,microinfo,0.975609756097561
2017,GA,techpillars,90000,2017,GA,techpillars,0.7142857142857143
2018,CO,of colorado,68941,2018,CO,of colorado,1.0
2017,CA,arista,111500,2017,CA,arista,1.0
2018,TX,the  of texas at austin,60000,2018,TX,the  of texas at austin,1.0
2015,MD,hughes,75005,2015,MD,hughes,1.0
2019,GA,atronix acquisition corp,65937,2019,GA,atronix acquisition corp,1.0
2018,MN,medtronic,63482,2018,MN,medtronic,0.975
2019,PA,iqvia,90000,2019,PA,iqvia,0.9285714285714286
2016,NJ,code ace,81000,2016,NJ,code ace,0.9285714285714286
2019,NJ,friendly consultants,96366,2019,NJ,friendly consultants,0.375
2017,CA,nutanix,142500,2017,CA,nutanix,1.0
2016,MI,trw automotive,69428,2016,MI,trw automotive,1.0
2016,MO,amdocs,96078,2016,MO,amdocs,0.9512195121951219
2016,CA,intel mobile,117499,2016,CA,intel mobile,1.0
2019,IL,yash,77230,2019,IL,yash,0.9069767441860465
2014,CA,srs,110000,2014,CA,srs,0.8478260869565217
2019,NJ,lorhan,94000,2019,NJ,lorhan,0.8125
2014,TX,cnet,70000,2014,TX,cnet,0.9285714285714286
2017,CA,juniper,103240,2017,CA,juniper,0.9743589743589743
2019,CA,waymo,125000,2019,CA,waymo,0.9743589743589743
2015,MA,eclinicalworks,69500,2015,MA,eclinicalworks,0.9743589743589743
2019,MI,valeo north,73112,2019,MI,valeo north,1.0
2015,CA,lam research,96000,2015,CA,lam research,1.0
2013,CA,qualcomm innovation center,79963,2013,CA,qualcomm innovation center,1.0
2016,CA,srs,100000,2016,CA,srs,0.8444444444444444
2015,NJ,kellton tech,70000,2015,NJ,kellton tech,1.0
2019,CA,ellie mae,115000,2019,CA,ellie mae,0.926829268292683
2019,IL,citadel,75000,2019,IL,citadel,0.9743589743589743
2017,MN,medtronic,78624,2017,MN,medtronic,1.0
2018,TX,jnit,76800,2018,TX,jnit,0.3114754098360656
2015,VA,bytefield,72000,2015,VA,bytefield,1.0
2015,CT,factset research,85000,2015,CT,factset research,1.0
2019,TX,nemo,92000,2019,TX,nemo,0.6031746031746031
2019,IL,dfs,72000,2019,IL,dfs,1.0
2014,GA,smart,60000,2014,GA,smart,0.926829268292683
2019,CA,lendingclub,121077,2019,CA,lendingclub,0.8837209302325582
2019,MI,altair productdesign,93820,2019,MI,altair productdesign,0.6666666666666666
2017,CA,xilinx,107691,2017,CA,xilinx,0.9743589743589743
2014,TX,shinewell,60000,2014,TX,shinewell,0.926829268292683
2018,KS,sprint,84660,2018,KS,sprint,1.0
2016,TX,niche,70000,2016,TX,niche,1.0
2014,IL,on,90000,2014,IL,on,1.0
2014,CA,tavant,88500,2014,CA,tavant,0.9743589743589743
2012,AZ,intel,77438,2012,AZ,intel,1.0
2018,CA,fortinet,120000,2018,CA,fortinet,1.0
2018,NJ,honeywell,90000,2018,NJ,honeywell,1.0
2017,NJ,vedic,92768,2017,NJ,vedic,0.9736842105263158
2013,CA,brocade,90000,2013,CA,brocade,1.0
2014,WA,expedia,97219,2014,WA,expedia,1.0
2016,MA,wayfair,74402,2016,MA,wayfair,1.0
2017,CA,lam research,87500,2017,CA,lam research,1.0
2019,IA,rockwell collins,76000,2019,IA,rockwell collins,1.0
2019,VA,idexcel,94000,2019,VA,idexcel,0.6727272727272727
2014,GA,charter,85000,2014,GA,charter,0.9024390243902439
2018,CA,informatica,102669,2018,CA,informatica,0.9024390243902439
2019,MI,techno,67000,2019,MI,techno,0.8043478260869565
2017,IL,here north,74734,2017,IL,here north,0.9736842105263158
2019,TX,vsion,88500,2019,TX,vsion,0.4625
2015,CA,qualcomm atheros,91531,2015,CA,qualcomm atheros,0.9736842105263158
2015,CA,tavant,90500,2015,CA,tavant,1.0
2019,CA,r,73000,2019,CA,r,0.6607142857142857
2019,VA,comscore,85000,2019,VA,comscore,0.9487179487179487
2017,TX,arm,170000,2017,TX,arm,1.0
2015,TX,infolob,65000,2015,TX,infolob,0.9736842105263158
2019,CA,formac,109242,2019,CA,formac,0.6851851851851852
2014,IL,frontier,60000,2014,IL,frontier,0.9736842105263158
2017,IL,on,83400,2017,IL,on,0.9487179487179487
2016,MI,altimetrik corp,65811,2016,MI,altimetrik corp,0.9487179487179487
2018,CA,now,85925,2018,CA,now,0.9473684210526315
2012,CA,126,96500,2012,CA,126,1.0
2015,TX,hiracle,65000,2015,TX,hiracle,0.972972972972973
2015,MA,staples,75000,2015,MA,staples,1.0
2018,NJ,intone,93000,2018,NJ,intone,0.75
2014,CA,klatencor,98166,2014,CA,klatencor,1.0
2015,MI,techno,75000,2015,MI,techno,1.0
2017,TX,delta,60000,2017,TX,delta,0.9473684210526315
2016,CA,motorola mobility,113029,2016,CA,motorola mobility,1.0
2017,CA,california institute of,75000,2017,CA,california institute of,1.0
2016,MA,akamai,81000,2016,MA,akamai,1.0
2018,NY,two sigma investments,160000,2018,NY,two sigma investments,1.0
2016,IL,egen,85000,2016,IL,egen,0.8571428571428571
2018,NJ,audible,122000,2018,NJ,audible,0.9473684210526315
2019,MI,ford motor,74006,2019,MI,ford motor,0.972972972972973
2015,NE,prokarma,88150,2015,NE,prokarma,0.972972972972973
2016,NJ,itc,82285,2016,NJ,itc,0.75
2019,NJ,itc,175000,2019,NJ,itc,0.631578947368421
2015,NJ,itc,62982,2015,NJ,itc,0.972972972972973
2016,CA,ye,123000,2016,CA,ye,1.0
2017,TX,tasacom,86000,2017,TX,tasacom,0.5714285714285714
2019,CA,palo alto,207193,2019,CA,palo alto,0.8571428571428571
2018,CA,pivotal,102669,2018,CA,pivotal,0.9473684210526315
2016,CO,of colorado,39998,2016,CO,of colorado,1.0
2018,NY,aig employee,105000,2018,NY,aig employee,0.9
2019,MI,quicken loans,67000,2019,MI,quicken loans,0.972972972972973
2015,NM,speridian,60000,2015,NM,speridian,1.0
2015,NJ,centraprise corp,72000,2015,NJ,centraprise corp,0.8571428571428571
2017,IL,discover products,78000,2017,IL,discover products,1.0
2019,WI,epic,95000,2019,WI,epic,0.9459459459459459
2019,CA,latentview analytics,120000,2019,CA,latentview analytics,0.7142857142857143
2019,CA,stripe,124000,2019,CA,stripe,0.9722222222222222
2019,GA,equifax,74984,2019,GA,equifax,1.0
2015,CA,autodesk,94162,2015,CA,autodesk,1.0
2015,MI,general motors,85000,2015,MI,general motors,1.0
2019,TX,standav corp,93538,2019,TX,standav corp,0.7954545454545454
2019,NJ,iris,114000,2019,NJ,iris,0.8333333333333334
2018,OH,slk,73528,2018,OH,slk,0.5737704918032787
2016,NJ,astir,60000,2016,NJ,astir,1.0
2016,NY,n express,102000,2016,NY,n express,1.0
2018,TX,emc,74500,2018,TX,emc,1.0
2019,NJ,career,96500,2019,NJ,career,0.875
2019,MA,staples,140000,2019,MA,staples,0.813953488372093
2019,OH,capgemini,65400,2019,OH,capgemini,0.7142857142857143
2017,MI,trw automotive,84000,2017,MI,trw automotive,1.0
2014,MD,hughes,82014,2014,MD,hughes,1.0
2014,VA,microstrategy,64000,2014,VA,microstrategy,1.0
2016,CA,now,93554,2016,CA,now,1.0
2018,CA,snap,99174,2018,CA,snap,1.0
2015,NJ,diaspark,65000,2015,NJ,diaspark,1.0
2016,GA,sunray enterprise,60000,2016,GA,sunray enterprise,0.9714285714285714
2019,CA,credit karma,147597,2019,CA,credit karma,1.0
2018,CA,autodesk,116018,2018,CA,autodesk,0.9444444444444444
2017,VA,xavient,72000,2017,VA,xavient,0.723404255319149
2015,TX,dell,95000,2015,TX,dell,1.0
2016,CA,fortinet,105000,2016,CA,fortinet,0.9714285714285714
2018,IA,pioneer,76149,2018,IA,pioneer,0.40476190476190477
2016,VA,edgecorp,61000,2016,VA,edgecorp,0.9444444444444444
2019,CO,ciber,88000,2019,CO,ciber,0.5483870967741935
2014,TX,tachyon,65000,2014,TX,tachyon,0.9714285714285714
2016,MA,analog devices,66780,2016,MA,analog devices,1.0
2016,MO,vintech,68000,2016,MO,vintech,0.9444444444444444
2016,CA,qualcomm atheros,87923,2016,CA,qualcomm atheros,1.0
2017,CA,edge,104000,2017,CA,edge,0.9714285714285714
2017,CA,genentech,88500,2017,CA,genentech,0.9444444444444444
2016,CA,genentech,117603,2016,CA,genentech,1.0
2017,NJ,diaspark,92768,2017,NJ,diaspark,1.0
2015,NJ,astir,60000,2015,NJ,astir,0.9166666666666666
2014,CA,horizon,62000,2014,CA,horizon,0.8048780487804879
2018,CA,veritas,120000,2018,CA,veritas,1.0
2017,TX,ericsson,114712,2017,TX,ericsson,0.9166666666666666
2014,WA,divensi,81432,2014,WA,divensi,1.0
2019,CA,blizzard,73300,2019,CA,blizzard,0.8461538461538461
2016,NJ,educational testing,92049,2016,NJ,educational testing,0.9428571428571428
2017,CA,electronic arts,122750,2017,CA,electronic arts,0.9705882352941176
2013,VA,microstrategy,70500,2013,VA,microstrategy,1.0
2015,CA,palantir,112000,2015,CA,palantir,1.0
2015,NJ,fusion plus,72000,2015,NJ,fusion plus,0.6875
2014,ME,rite pros,74776,2014,ME,rite pros,0.8918918918918919
2016,CA,twitter,130000,2016,CA,twitter,0.9428571428571428
2018,NY,vitech,85000,2018,NY,vitech,0.9428571428571428
